id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
632908,API,Google,No,No,0,4.0,105,4.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
632896,Landing Page Submission,Organic Search,No,No,1,5.0,269,5.0,SMS Sent,Media and Advertising,Working Professional,No,No,No,No,No,No,,,Yes
632892,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Healthcare Management,Unemployed,No,No,No,No,No,No,,,No
632890,API,Google,No,No,0,2.0,123,2.0,Converted to Lead,,,No,No,No,No,No,No,,,No
632880,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
632876,API,Organic Search,No,No,1,5.0,579,5.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
632862,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
632851,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
632839,Landing Page Submission,Google,No,No,1,15.0,1053,5.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
632837,Landing Page Submission,Google,No,No,0,4.0,326,4.0,Email Opened,E-Business,,No,No,No,No,No,No,,,No
632833,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
632831,API,Google,No,No,0,2.0,122,1.0,Email Opened,,,No,No,No,No,No,No,15.0,15.0,No
632786,Landing Page Submission,Google,No,No,1,3.0,1357,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
632767,API,Chat,No,No,0,0.0,0,0.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
632763,Landing Page Submission,Direct Traffic,No,No,1,3.0,248,1.5,Email Opened,International Business,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
632746,API,Chat,Yes,No,0,12.0,935,4.0,Page Visited on Website,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
632733,Landing Page Submission,Google,No,No,0,5.0,161,5.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,No
632728,Landing Page Submission,Google,No,No,0,2.0,1095,2.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,,,No
632721,API,Google,No,No,0,2.0,465,2.0,Chat Conversation,,,No,No,No,No,No,No,,,No
632714,Landing Page Submission,Direct Traffic,No,No,1,6.0,920,2.0,Page Visited on Website,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
632692,Landing Page Submission,Direct Traffic,No,No,0,6.0,94,2.0,Email Opened,Finance Management,Unemployed,Yes,No,No,No,No,Yes,,,Yes
632666,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
632664,Landing Page Submission,Google,No,No,0,5.0,15,5.0,Email Link Clicked,"Banking, Investment And Insurance",,No,No,No,No,No,No,,,Yes
632660,Landing Page Submission,Direct Traffic,No,No,0,5.0,6,5.0,Page Visited on Website,Operations Management,,No,No,No,No,No,No,,,Yes
632641,Landing Page Submission,Direct Traffic,No,No,0,15.0,69,3.0,Form Submitted on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,19.0,No
632629,Landing Page Submission,Direct Traffic,No,No,1,7.0,1273,7.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
632611,API,Google,No,No,1,2.0,70,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
632608,Landing Page Submission,Google,No,No,1,5.0,676,5.0,SMS Sent,Finance Management,Student,No,No,No,No,No,No,,,No
632605,API,Google,No,No,0,1.0,192,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
632565,Landing Page Submission,Google,No,No,0,9.0,890,9.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
632515,Landing Page Submission,Google,No,No,0,4.0,444,4.0,Email Opened,Marketing Management,,No,No,No,No,No,No,,,No
632455,Landing Page Submission,Google,No,No,0,6.0,789,6.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,No
632449,API,Google,No,No,0,5.0,644,5.0,Email Opened,IT Projects Management,,No,No,No,No,No,No,14.0,12.0,No
632439,API,Google,No,No,1,3.0,1516,3.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
632407,Landing Page Submission,Direct Traffic,Yes,No,0,5.0,215,5.0,Page Visited on Website,IT Projects Management,,No,No,No,No,No,No,15.0,15.0,No
632382,API,Google,No,No,1,5.0,921,5.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,15.0,16.0,No
632381,Landing Page Submission,Direct Traffic,No,No,0,6.0,52,2.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,,,Yes
632380,Landing Page Submission,Google,No,No,0,8.0,242,1.6,Form Submitted on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
632374,Landing Page Submission,Direct Traffic,No,No,1,4.0,1655,1.33,SMS Sent,Business Administration,Working Professional,No,No,No,No,No,No,,,Yes
632368,API,Google,Yes,No,0,1.0,255,1.0,Email Bounced,,,No,No,No,No,No,No,,,No
632365,Landing Page Submission,Google,No,No,0,5.0,637,2.5,Email Opened,IT Projects Management,,No,No,No,No,No,No,,,No
632364,Landing Page Submission,Google,No,No,0,5.0,104,5.0,Email Opened,International Business,,No,No,No,No,No,No,,,No
632358,Landing Page Submission,Google,No,No,0,2.0,93,2.0,Form Submitted on Website,E-Business,Unemployed,No,No,No,No,No,No,,,Yes
632342,API,Google,No,No,0,2.0,41,2.0,Chat Conversation,,,No,No,No,No,No,No,,,No
632341,Landing Page Submission,Direct Traffic,No,No,0,4.0,20,4.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
632323,Landing Page Submission,Organic Search,No,No,1,7.0,1074,3.5,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,15.0,18.0,Yes
632322,Landing Page Submission,Direct Traffic,No,No,1,6.0,958,6.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
632274,API,Chat,No,No,1,6.0,781,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
632269,API,Google,No,No,1,4.0,343,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
632263,Landing Page Submission,Google,Yes,No,0,4.0,231,4.0,SMS Sent,Finance Management,,No,No,No,No,No,No,,,No
632243,API,Chat,No,No,0,4.0,1723,4.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,13.0,15.0,No
632239,Landing Page Submission,Organic Search,No,No,0,29.0,209,2.9,Page Visited on Website,Media and Advertising,Unemployed,No,No,No,No,No,No,16.0,16.0,Yes
632237,Landing Page Submission,Google,No,No,0,6.0,250,6.0,Email Opened,IT Projects Management,,No,No,No,No,No,No,,,No
632233,Landing Page Submission,Organic Search,No,No,0,3.0,24,3.0,Converted to Lead,Supply Chain Management,Student,No,No,No,No,No,No,16.0,16.0,Yes
632224,Landing Page Submission,Direct Traffic,No,No,0,2.0,403,2.0,Email Opened,Select,Working Professional,No,No,No,No,No,No,,,No
632216,API,Google,No,No,0,10.0,16,5.0,Email Opened,,,No,No,No,No,No,No,,,No
632202,Landing Page Submission,Organic Search,No,No,0,8.0,297,8.0,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,,,Yes
632194,Landing Page Submission,Google,No,No,0,4.0,1437,4.0,Page Visited on Website,Human Resource Management,,No,No,No,No,No,No,,,No
632169,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,,No,No,No,No,No,No,15.0,15.0,No
632159,Landing Page Submission,Direct Traffic,No,No,0,2.0,954,2.0,Page Visited on Website,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
632155,Landing Page Submission,Google,No,No,1,4.0,494,4.0,Email Opened,Finance Management,Working Professional,No,No,No,No,No,No,14.0,18.0,No
632132,Landing Page Submission,Google,No,No,1,11.0,442,5.5,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
632097,Landing Page Submission,Google,No,No,1,5.0,183,2.5,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
632067,Landing Page Submission,Google,No,No,1,6.0,1332,2.0,Email Opened,Supply Chain Management,Working Professional,No,No,No,No,No,No,16.0,18.0,No
632055,Landing Page Submission,Google,No,No,0,2.0,589,2.0,Converted to Lead,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
632041,Landing Page Submission,Google,No,No,0,3.0,4,3.0,Email Opened,Finance Management,,No,No,No,No,No,No,,,No
632028,Landing Page Submission,Direct Traffic,No,No,0,1.0,44,1.0,Converted to Lead,Business Administration,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
631984,Landing Page Submission,Direct Traffic,No,No,0,2.0,103,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
631967,Landing Page Submission,Google,No,No,1,12.0,766,6.0,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,15.0,18.0,No
631944,Landing Page Submission,Organic Search,No,No,0,3.0,149,3.0,Email Opened,Marketing Management,,No,No,No,No,No,No,,,Yes
631919,API,Google,No,No,1,4.0,1811,4.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
631894,API,Google,No,No,0,3.0,344,3.0,Email Opened,,,No,No,No,No,No,No,,,No
631890,Landing Page Submission,Google,No,No,0,4.0,1093,4.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
631889,Landing Page Submission,Google,No,No,1,5.0,1287,5.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
631869,Landing Page Submission,Organic Search,No,No,0,4.0,502,4.0,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
631864,Landing Page Submission,Google,No,No,1,2.0,1290,2.0,Converted to Lead,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
631854,Landing Page Submission,Organic Search,No,No,1,8.0,1355,8.0,Email Opened,Finance Management,Unemployed,Yes,No,No,No,No,No,,,Yes
631831,Landing Page Submission,Google,No,No,0,5.0,993,5.0,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,No
631819,Landing Page Submission,Google,No,No,1,5.0,96,1.67,Email Opened,Finance Management,Working Professional,No,No,No,No,No,No,15.0,18.0,Yes
631817,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
631812,Landing Page Submission,Google,No,No,0,4.0,234,4.0,Page Visited on Website,Finance Management,,No,No,No,No,No,No,,,No
631782,Landing Page Submission,Direct Traffic,No,No,0,1.0,62,1.0,Converted to Lead,Operations Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
631781,Landing Page Submission,Direct Traffic,No,No,1,6.0,1295,2.0,Email Opened,Marketing Management,,No,No,No,No,No,No,,,Yes
631767,Landing Page Submission,Google,Yes,No,0,5.0,551,5.0,Unsubscribed,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
631766,API,Google,No,No,0,3.0,538,1.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
631753,Landing Page Submission,Organic Search,Yes,No,0,7.0,37,7.0,Page Visited on Website,Marketing Management,,No,No,No,No,No,No,,,Yes
631747,API,Chat,No,No,0,1.0,241,1.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
631746,Landing Page Submission,Google,No,No,0,7.0,159,2.33,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,13.0,14.0,No
631712,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
631708,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Form Submitted on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,20.0,Yes
631706,Landing Page Submission,Direct Traffic,No,No,1,2.0,1119,2.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,15.0,18.0,Yes
631676,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
631670,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Link Clicked,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
631662,Landing Page Submission,Google,No,No,0,4.0,1161,4.0,SMS Sent,Marketing Management,,No,No,No,No,No,No,,,No
631653,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
631649,API,Google,No,No,1,3.0,1147,1.5,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
631642,Lead Add Form,Reference,No,No,1,,1182,,,Select,Unemployed,No,No,No,No,No,No,,,No
631641,Landing Page Submission,Google,No,No,1,4.0,1512,4.0,SMS Sent,Retail Management,Unemployed,No,No,No,No,No,No,,,No
631627,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
631614,Landing Page Submission,Direct Traffic,No,No,1,6.0,273,2.0,Page Visited on Website,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,15.0,Yes
631597,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
631591,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,,,No
631544,Landing Page Submission,Google,No,No,0,4.0,201,4.0,Email Opened,,,No,No,No,No,No,No,,,Yes
631540,Landing Page Submission,Google,No,No,1,4.0,1104,4.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,,,No
631529,Landing Page Submission,Direct Traffic,No,No,0,6.0,1073,3.0,Converted to Lead,Healthcare Management,,No,No,No,No,No,No,13.0,15.0,No
631526,API,Google,No,No,1,2.0,1331,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
631513,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
631507,Lead Add Form,Reference,No,No,0,,109,,,Select,Unemployed,No,No,No,No,No,No,,,No
631488,Landing Page Submission,Google,No,No,0,4.0,59,2.0,SMS Sent,Travel and Tourism,,No,No,No,No,No,No,,,No
631482,API,Google,No,No,1,2.0,1576,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
631479,API,Google,No,No,0,1.0,79,1.0,Converted to Lead,,,No,No,No,No,No,No,,,No
631473,Landing Page Submission,Google,No,No,0,4.0,217,2.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
631467,Landing Page Submission,Google,No,No,1,14.0,17,14.0,Email Opened,Finance Management,,No,No,No,No,No,No,,,Yes
631465,Landing Page Submission,Direct Traffic,No,No,0,3.0,57,3.0,Page Visited on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,16.0,16.0,Yes
631460,Landing Page Submission,Google,No,No,1,5.0,653,2.5,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
631453,Landing Page Submission,Direct Traffic,No,No,0,3.0,20,3.0,Email Opened,IT Projects Management,,No,No,No,No,No,No,,,Yes
631445,API,Google,No,No,0,2.0,189,1.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
631431,Landing Page Submission,Google,No,No,1,4.0,1344,4.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
631429,Landing Page Submission,Direct Traffic,No,No,0,4.0,44,4.0,Email Opened,IT Projects Management,,No,No,No,No,No,No,,,Yes
631420,Landing Page Submission,Google,No,No,0,3.0,690,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
631411,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
631408,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
631406,Lead Add Form,Reference,No,No,1,3.0,1248,1.0,Email Opened,Human Resource Management,Student,No,No,No,No,No,No,14.0,20.0,Yes
631405,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
631400,API,Direct Traffic,No,No,1,7.0,114,7.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
631393,Landing Page Submission,Direct Traffic,No,No,0,2.0,212,2.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,13.0,17.0,Yes
631390,Landing Page Submission,Organic Search,No,No,1,4.0,362,4.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,20.0,Yes
631364,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,898,1.5,Email Bounced,Operations Management,,No,No,No,No,No,No,,,Yes
631362,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
631360,API,Google,No,No,0,3.0,237,3.0,Converted to Lead,,,No,No,No,No,No,No,,,No
631352,Landing Page Submission,Direct Traffic,No,No,0,4.0,453,4.0,Page Visited on Website,Operations Management,,No,No,No,No,No,No,,,Yes
631346,API,Google,Yes,No,1,2.0,440,2.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
631336,Landing Page Submission,Google,No,No,0,4.0,12,4.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,,,No
631318,API,Chat,No,No,1,16.0,1448,1.78,Page Visited on Website,E-COMMERCE,Working Professional,No,No,No,No,No,No,16.0,12.0,No
631307,API,Google,No,No,0,1.0,247,1.0,Converted to Lead,,,No,No,No,No,No,No,14.0,15.0,No
631306,Landing Page Submission,Google,No,No,0,8.0,546,2.67,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
631282,API,Google,No,No,1,5.0,1469,5.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
631268,Lead Add Form,Reference,No,No,1,4.0,1101,1.33,Chat Conversation,Finance Management,Working Professional,No,No,No,No,No,No,16.0,20.0,Yes
631267,Landing Page Submission,Google,No,No,1,4.0,1855,2.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
631245,Landing Page Submission,Direct Traffic,No,No,0,4.0,218,4.0,Email Opened,Marketing Management,,No,No,No,No,No,No,,,Yes
631243,API,Google,No,No,1,6.0,1232,3.0,SMS Sent,,,No,No,No,No,No,No,14.0,15.0,No
631226,Landing Page Submission,Direct Traffic,No,No,1,8.0,1495,4.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
631159,Landing Page Submission,Google,No,No,0,3.0,323,3.0,Email Opened,Hospitality Management,,No,No,No,No,No,No,,,No
631122,Landing Page Submission,Organic Search,No,No,1,7.0,257,7.0,SMS Sent,Healthcare Management,Working Professional,No,No,No,No,No,No,,,Yes
631121,API,Chat,No,No,0,7.0,74,1.4,SMS Sent,E-COMMERCE,,No,No,No,No,No,No,,,Yes
631108,Landing Page Submission,Direct Traffic,No,No,0,3.0,307,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
631079,API,Chat,No,No,0,3.0,361,1.5,Email Link Clicked,Supply Chain Management,,No,No,No,No,No,No,,,No
631047,Landing Page Submission,Direct Traffic,No,No,0,6.0,1271,3.0,Email Opened,Supply Chain Management,,No,No,No,No,No,No,,,No
631027,Landing Page Submission,Direct Traffic,Yes,No,1,2.0,1645,2.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
631017,Landing Page Submission,Direct Traffic,No,No,0,3.0,1354,3.0,SMS Sent,Human Resource Management,,No,No,No,No,No,No,,,Yes
631014,Landing Page Submission,Google,Yes,No,0,4.0,44,4.0,SMS Sent,Human Resource Management,,No,No,No,No,No,No,13.0,18.0,No
631013,Landing Page Submission,Google,No,No,1,3.0,1497,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
630972,Landing Page Submission,Google,No,No,1,5.0,952,5.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
630962,Landing Page Submission,Direct Traffic,No,No,0,4.0,177,4.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
630952,Landing Page Submission,Google,No,No,0,4.0,1221,4.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,,,No
630949,Landing Page Submission,Direct Traffic,No,No,0,2.0,397,2.0,Email Opened,Finance Management,,No,No,No,No,No,No,,,Yes
630946,Landing Page Submission,Direct Traffic,Yes,No,1,3.0,1653,3.0,Page Visited on Website,Business Administration,,No,No,No,No,No,No,,,No
630918,API,Organic Search,No,No,1,8.0,1329,4.0,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,,,No
630888,Landing Page Submission,Direct Traffic,No,No,0,5.0,213,2.5,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
630863,Landing Page Submission,Direct Traffic,No,No,0,4.0,488,4.0,Email Opened,Media and Advertising,,No,No,No,No,No,No,,,Yes
630841,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
630840,Landing Page Submission,Direct Traffic,No,No,1,9.0,62,2.25,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
630816,API,Google,No,No,1,3.0,1373,1.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
630808,Landing Page Submission,Google,No,No,0,3.0,49,3.0,Email Opened,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,,,No
630804,API,Google,No,No,0,2.0,1553,1.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
630803,Landing Page Submission,Google,Yes,No,0,5.0,19,2.5,Email Opened,Human Resource Management,,No,No,No,No,No,No,,,No
630797,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
630784,API,Google,No,No,0,2.0,139,2.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,,,No
630783,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
630779,Lead Add Form,Reference,No,No,1,,1995,,,Select,Unemployed,No,No,No,No,No,No,,,No
630777,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
630775,Lead Add Form,Reference,No,No,1,1.0,1247,1.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,,,No
630765,API,Google,No,No,0,2.0,234,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
